name,id,texture,count,quality,canUse,level,levelColHeader,minBid,minIncrement,buyoutPrice,bidAmount,highBidder,bidderFullName,owner,ownerFullName,saleStatus
Lesser Mana Potion,3385,134851,1,1,true,14,REQ_LEVEL_ABBR,969,0,1019,0,false,0
Lesser Mana Potion,3385,134851,1,1,true,14,REQ_LEVEL_ABBR,969,0,1019,0,false,0
Lesser Mana Potion,3385,134851,1,1,true,14,REQ_LEVEL_ABBR,969,0,1019,0,false,0
Lesser Mana Potion,3385,134851,1,1,true,14,REQ_LEVEL_ABBR,969,0,1019,0,false,0
Lesser Mana Potion,3385,134851,1,1,true,14,REQ_LEVEL_ABBR,969,0,1019,0,false,0
Lesser Mana Potion,3385,134851,1,1,true,14,REQ_LEVEL_ABBR,969,0,1019,0,false,0
Lesser Mana Potion,3385,134851,1,1,true,14,REQ_LEVEL_ABBR,969,0,1019,0,false,0
Lesser Mana Potion,3385,134851,1,1,true,14,REQ_LEVEL_ABBR,969,0,1019,0,false,0
Lesser Mana Potion,3385,134851,1,1,true,14,REQ_LEVEL_ABBR,969,0,1019,0,false,0
Lesser Mana Potion,3385,134851,1,1,true,14,REQ_LEVEL_ABBR,969,0,1019,0,false,0
Lesser Mana Potion,3385,134851,1,1,true,14,REQ_LEVEL_ABBR,969,0,1019,0,false,0
Lesser Mana Potion,3385,134851,1,1,true,14,REQ_LEVEL_ABBR,969,0,1019,0,false,0
Lesser Mana Potion,3385,134851,1,1,true,14,REQ_LEVEL_ABBR,969,0,1019,0,false,0
Lesser Mana Potion,3385,134851,1,1,true,14,REQ_LEVEL_ABBR,969,0,1019,0,false,0
Lesser Mana Potion,3385,134851,1,1,true,14,REQ_LEVEL_ABBR,969,0,1019,0,false,0
Lesser Mana Potion,3385,134851,1,1,true,14,REQ_LEVEL_ABBR,969,0,1019,0,false,0
Lesser Mana Potion,3385,134851,1,1,true,14,REQ_LEVEL_ABBR,969,0,1019,0,false,0
Lesser Mana Potion,3385,134851,1,1,true,14,REQ_LEVEL_ABBR,969,0,1019,0,false,0
Lesser Mana Potion,3385,134851,1,1,true,14,REQ_LEVEL_ABBR,969,0,1019,0,false,0
Glyph of Rending,43423,254297,1,1,false,15,REQ_LEVEL_ABBR,15826,0,27110101,0,false,0
Glyph of Rending,43423,254297,1,1,false,15,REQ_LEVEL_ABBR,15983,0,15983,0,false,0
Glyph of Rending,43423,254297,1,1,false,15,REQ_LEVEL_ABBR,15983,0,15983,0,false,0
Glyph of Rending,43423,254297,1,1,false,15,REQ_LEVEL_ABBR,15979,0,15979,0,false,0
Glyph of Rending,43423,254297,1,1,false,15,REQ_LEVEL_ABBR,15979,0,15979,0,false,0
Glyph of Rending,43423,254297,1,1,false,15,REQ_LEVEL_ABBR,15979,0,15979,0,false,0
Glyph of Rending,43423,254297,1,1,false,15,REQ_LEVEL_ABBR,15977,0,15977,0,false,0
Glyph of Rending,43423,254297,1,1,false,15,REQ_LEVEL_ABBR,15178,0,15976,0,false,0
Glyph of Rending,43423,254297,1,1,false,15,REQ_LEVEL_ABBR,15177,0,15975,0,false,0
Glyph of Rending,43423,254297,1,1,false,15,REQ_LEVEL_ABBR,15177,0,15975,0,false,0
Glyph of Rending,43423,254297,1,1,false,15,REQ_LEVEL_ABBR,15177,0,15975,0,false,0
Glyph of Rending,43423,254297,1,1,false,15,REQ_LEVEL_ABBR,15177,0,15975,0,false,0
Glyph of Rending,43423,254297,1,1,false,15,REQ_LEVEL_ABBR,15974,0,15974,0,false,0
Guardian's Twilight Opal,40034,237217,1,3,true,1,REQ_LEVEL_ABBR,102399,0,107788,0,false,0
Guardian's Twilight Opal,40034,237217,1,3,true,1,REQ_LEVEL_ABBR,102389,0,107777,0,false,0
Guardian's Twilight Opal,40034,237217,1,3,true,1,REQ_LEVEL_ABBR,102389,0,107777,0,false,0
Guardian's Twilight Opal,40034,237217,1,3,true,1,REQ_LEVEL_ABBR,102389,0,107777,0,false,0
Guardian's Twilight Opal,40034,237217,1,3,true,1,REQ_LEVEL_ABBR,102389,0,107777,0,false,0
Guardian's Twilight Opal,40034,237217,1,3,true,1,REQ_LEVEL_ABBR,102389,0,107777,0,false,0
Guardian's Twilight Opal,40034,237217,1,3,true,1,REQ_LEVEL_ABBR,102373,0,107761,0,false,0
Guardian's Twilight Opal,40034,237217,1,3,true,1,REQ_LEVEL_ABBR,102373,0,107761,0,false,0
Guardian's Twilight Opal,40034,237217,1,3,true,1,REQ_LEVEL_ABBR,102373,0,107761,0,false,0
Guardian's Twilight Opal,40034,237217,1,3,true,1,REQ_LEVEL_ABBR,102373,0,107761,0,false,0
Guardian's Twilight Opal,40034,237217,1,3,true,1,REQ_LEVEL_ABBR,106676,0,27110101,0,false,0
Guardian's Twilight Opal,40034,237217,1,3,true,1,REQ_LEVEL_ABBR,99747,0,104996,0,false,0
Guardian's Twilight Opal,40034,237217,1,3,true,1,REQ_LEVEL_ABBR,99747,0,104996,0,false,0
Guardian's Twilight Opal,40034,237217,1,3,true,1,REQ_LEVEL_ABBR,99747,0,104996,0,false,0
Guardian's Twilight Opal,40034,237217,1,3,true,1,REQ_LEVEL_ABBR,99747,0,104996,0,false,0
Guardian's Twilight Opal,40034,237217,1,3,true,1,REQ_LEVEL_ABBR,99747,0,104996,0,false,0
Guardian's Twilight Opal,40034,237217,1,3,true,1,REQ_LEVEL_ABBR,99747,0,104996,0,false,0
Guardian's Twilight Opal,40034,237217,1,3,true,1,REQ_LEVEL_ABBR,99747,0,104996,0,false,0
Guardian's Twilight Opal,40034,237217,1,3,true,1,REQ_LEVEL_ABBR,99743,0,104992,0,false,0
Guardian's Twilight Opal,40034,237217,1,3,true,1,REQ_LEVEL_ABBR,99740,0,104989,0,false,0
Guardian's Twilight Opal,40034,237217,1,3,true,1,REQ_LEVEL_ABBR,104979,0,104979,0,false,0
Guardian's Twilight Opal,40034,237217,1,3,true,1,REQ_LEVEL_ABBR,97500,0,100000,0,false,0
Guardian's Twilight Opal,40034,237217,1,3,true,1,REQ_LEVEL_ABBR,95000,0,99999,0,false,0
Guardian's Twilight Opal,40034,237217,1,3,true,1,REQ_LEVEL_ABBR,95000,0,99999,0,false,0
Guardian's Twilight Opal,40034,237217,1,3,true,1,REQ_LEVEL_ABBR,94999,0,99998,0,false,0
Guardian's Twilight Opal,40034,237217,1,3,true,1,REQ_LEVEL_ABBR,94049,0,98998,0,false,0
Guardian's Twilight Opal,40034,237217,1,3,true,1,REQ_LEVEL_ABBR,94049,0,98998,0,false,0
Guardian's Twilight Opal,40034,237217,1,3,true,1,REQ_LEVEL_ABBR,94049,0,98998,0,false,0
Guardian's Twilight Opal,40034,237217,1,3,true,1,REQ_LEVEL_ABBR,94049,0,98998,0,false,0
Guardian's Twilight Opal,40034,237217,1,3,true,1,REQ_LEVEL_ABBR,94048,0,98997,0,false,0
Guardian's Twilight Opal,40034,237217,1,3,true,1,REQ_LEVEL_ABBR,94048,0,98997,0,false,0
Milan's Mastercraft Band,37819,133361,1,3,false,71,REQ_LEVEL_ABBR,1806587,0,1806587,0,false,0
Milan's Mastercraft Band,37819,133361,1,3,false,71,REQ_LEVEL_ABBR,1716257,0,1806586,0,false,0
Eight of Portals,19284,134492,1,3,true,1,REQ_LEVEL_ABBR,80499,0,80499,0,false,0
Eight of Portals,19284,134492,1,3,true,1,REQ_LEVEL_ABBR,76474,0,80498,0,false,0
Eight of Portals,19284,134492,1,3,true,1,REQ_LEVEL_ABBR,80497,0,80497,0,false,0
Eight of Portals,19284,134492,1,3,true,1,REQ_LEVEL_ABBR,80497,0,80497,0,false,0
Eight of Portals,19284,134492,1,3,true,1,REQ_LEVEL_ABBR,80497,0,80497,0,false,0
Eight of Portals,19284,134492,1,3,true,1,REQ_LEVEL_ABBR,80497,0,80497,0,false,0
Eight of Portals,19284,134492,1,3,true,1,REQ_LEVEL_ABBR,80497,0,80497,0,false,0
Eight of Portals,19284,134492,1,3,true,1,REQ_LEVEL_ABBR,80496,0,80496,0,false,0
Eight of Portals,19284,134492,1,3,true,1,REQ_LEVEL_ABBR,76471,0,80495,0,false,0
Eight of Portals,19284,134492,1,3,true,1,REQ_LEVEL_ABBR,76470,0,80494,0,false,0
Medicine Staff of the Wolf,4575,135168,1,2,true,14,REQ_LEVEL_ABBR,5530,0,7500,0,false,0
Trapper Gloves of the Bandit,36230,132973,1,2,false,73,REQ_LEVEL_ABBR,237500,0,250000,0,false,0
Flask of Big Mojo,8152,134743,4,1,true,1,REQ_LEVEL_ABBR,7180,0,7547,0,false,0
Flask of Big Mojo,8152,134743,2,1,true,1,REQ_LEVEL_ABBR,3508,0,3692,0,false,0
Flask of Big Mojo,8152,134743,1,1,true,1,REQ_LEVEL_ABBR,1821,0,1839,0,false,0
Flask of Big Mojo,8152,134743,1,1,true,1,REQ_LEVEL_ABBR,1747,0,1838,0,false,0
Flask of Big Mojo,8152,134743,1,1,true,1,REQ_LEVEL_ABBR,1747,0,1838,0,false,0
Flask of Big Mojo,8152,134743,1,1,true,1,REQ_LEVEL_ABBR,1747,0,1838,0,false,0
Flask of Big Mojo,8152,134743,1,1,true,1,REQ_LEVEL_ABBR,1747,0,1838,0,false,0
Flask of Big Mojo,8152,134743,1,1,true,1,REQ_LEVEL_ABBR,1747,0,1838,0,false,0
Flask of Big Mojo,8152,134743,1,1,true,1,REQ_LEVEL_ABBR,1747,0,1838,0,false,0
Flask of Big Mojo,8152,134743,1,1,true,1,REQ_LEVEL_ABBR,1747,0,1838,0,false,0
Flask of Big Mojo,8152,134743,1,1,true,1,REQ_LEVEL_ABBR,1747,0,1838,0,false,0
Notched Shortsword of Stamina,727,135274,1,2,false,5,REQ_LEVEL_ABBR,5067,0,0,0,false,0
Notched Shortsword of Stamina,727,135274,1,2,false,5,REQ_LEVEL_ABBR,5367,0,0,0,false,0
Tethys Hood of the Sorcerer,36015,133106,1,2,false,74,REQ_LEVEL_ABBR,45145,0,50000,0,false,0
Tempered Titansteel Helm,41387,237035,1,4,false,80,REQ_LEVEL_ABBR,10452348,0,10452348,0,false,0
Tempered Titansteel Helm,41387,237035,1,4,false,80,REQ_LEVEL_ABBR,9198065,0,10452347,0,false,0
Garmaul Bracers of the Boar,36186,132605,1,2,false,67,REQ_LEVEL_ABBR,38383,1900,70000,38383,false,0
Glyph of Frost Trap,42906,254290,1,1,false,28,REQ_LEVEL_ABBR,15702,0,16528,0,false,0
Glyph of Frost Trap,42906,254290,1,1,false,28,REQ_LEVEL_ABBR,15702,0,16528,0,false,0
Glyph of Frost Trap,42906,254290,1,1,false,28,REQ_LEVEL_ABBR,15702,0,16528,0,false,0
Glyph of Frost Trap,42906,254290,1,1,false,28,REQ_LEVEL_ABBR,15702,0,16528,0,false,0
Glyph of Frost Trap,42906,254290,1,1,false,28,REQ_LEVEL_ABBR,16527,0,16527,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7600,0,7999,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,7599,0,7998,0,false,0
Firebloom,4625,134200,5,1,true,1,REQ_LEVEL_ABBR,37986,0,39985,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,6475,0,6499,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,6475,0,6499,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,6475,0,6499,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,6475,0,6499,0,false,0
Firebloom,4625,134200,2,1,true,1,REQ_LEVEL_ABBR,12347,0,12996,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,6497,0,6497,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,6497,0,6497,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,6497,0,6497,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,6497,0,6497,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,6497,0,6497,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,6497,0,6497,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,6497,0,6497,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,6497,0,6497,0,false,0
Firebloom,4625,134200,1,1,true,1,REQ_LEVEL_ABBR,6497,0,6497,0,false,0
Firebloom,4625,134200,10,1,true,1,REQ_LEVEL_ABBR,49950,0,55050,0,false,0
Pioneer Trousers of the Monkey,6269,134585,1,2,true,7,REQ_LEVEL_ABBR,3503,0,3687,0,false,0
Monarch Topaz,36930,237190,3,3,true,1,REQ_LEVEL_ABBR,586821,0,592749,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,195000,0,195000,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,188099,0,27110101,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,127394,0,149875,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,142374,0,149867,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,142373,0,149866,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,142373,0,149866,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,142373,0,149866,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,142373,0,149866,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,142373,0,149866,0,false,0
Monarch Topaz,36930,237190,2,3,true,1,REQ_LEVEL_ABBR,284050,0,299000,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,142024,0,149497,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,142021,0,149495,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,142021,0,149495,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,142021,0,149495,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,142020,0,149494,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,142020,0,149494,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,142020,0,149494,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,142020,0,149494,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,142020,0,149494,0,false,0
Monarch Topaz,36930,237190,5,3,true,1,REQ_LEVEL_ABBR,710087,0,747460,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,142016,0,149490,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,148743,0,149489,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,142014,0,149488,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,142011,0,149485,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,142006,0,149480,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,142006,0,149479,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,148731,0,149477,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,142003,0,149476,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,142002,0,149475,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,142002,0,149475,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,142002,0,149475,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,142002,0,149475,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,142002,0,149475,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,142001,0,149474,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,142000,0,149473,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,141998,0,149471,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,141998,0,149471,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,141998,0,149471,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,141998,0,149471,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,141998,0,149471,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,141998,0,149471,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,141998,0,149471,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,141998,0,149471,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,141998,0,149471,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,141998,0,149471,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,141998,0,149471,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,141998,0,149471,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,141998,0,149471,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,141998,0,149471,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,141998,0,149471,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,141998,0,149471,0,false,0
Monarch Topaz,36930,237190,1,3,true,1,REQ_LEVEL_ABBR,141998,0,149471,0,false,0
